351.3309,-1981.0604,-0.0589,91.0737,VEHICLE,0,0
346.5575,-1981.1510,0.1632,91.0466,VEHICLE,0,0
341.6426,-1981.2408,0.2895,91.0109,VEHICLE,0,0
336.5438,-1981.3335,0.2101,90.9670,VEHICLE,0,0
331.2905,-1981.4292,-0.0061,90.9168,VEHICLE,0,0
325.9907,-1981.5231,-0.1719,90.8920,VEHICLE,0,0
320.9478,-1981.6066,-0.2015,90.8896,VEHICLE,0,0
316.0941,-1981.6824,-0.1163,90.8677,VEHICLE,0,0
311.1666,-1981.7571,-0.0300,90.8456,VEHICLE,0,0
306.0848,-1981.8324,-0.0747,90.8382,VEHICLE,0,0
300.8415,-1981.9084,-0.2566,90.8428,VEHICLE,0,0
295.5315,-1981.9854,-0.4229,90.8500,VEHICLE,0,0
290.4393,-1982.0598,-0.4587,90.8338,VEHICLE,0,0
285.6670,-1982.1292,-0.3550,90.8150,VEHICLE,0,0
280.3974,-1982.2034,-0.1576,90.7955,VEHICLE,0,0
274.3045,-1982.2877,-0.0557,90.7714,VEHICLE,0,0
267.9380,-1982.3767,-0.1437,90.7517,VEHICLE,0,0
262.7616,-1982.4492,-0.1947,90.7627,VEHICLE,0,0
257.7407,-1982.5187,-0.1442,90.7950,VEHICLE,0,0
252.9317,-1982.5856,-0.0063,90.8074,VEHICLE,0,0
248.0720,-1982.6542,0.1496,90.8001,VEHICLE,0,0
243.0112,-1982.7247,0.1963,90.8025,VEHICLE,0,0
237.7756,-1982.7952,0.1039,90.8176,VEHICLE,0,0
231.2924,-1982.8806,-0.0451,90.8377,VEHICLE,0,0
226.5638,-1982.9446,-0.1007,90.8347,VEHICLE,0,0
221.2771,-1983.0189,-0.0909,90.8181,VEHICLE,0,0
215.9734,-1983.0944,-0.0372,90.8052,VEHICLE,0,0
210.5392,-1983.1711,-0.0376,90.7971,VEHICLE,0,0
204.9496,-1983.2496,-0.1537,90.7878,VEHICLE,0,0
199.2687,-1983.3298,-0.2933,90.7833,VEHICLE,0,0
193.6884,-1983.4088,-0.3578,90.8088,VEHICLE,0,0
188.3606,-1983.4850,-0.3168,90.8514,VEHICLE,0,0
183.1809,-1983.5607,-0.1986,90.8803,VEHICLE,0,0
177.9196,-1983.6421,-0.0908,90.7411,VEHICLE,0,0
171.8353,-1983.7274,-0.0937,90.0139,VEHICLE,0,0
166.3363,-1983.7554,-0.1414,88.6158,VEHICLE,0,0
160.9548,-1983.6780,-0.1674,86.3452,VEHICLE,0,0
155.8844,-1983.4290,-0.1625,83.1432,VEHICLE,0,0
151.6624,-1983.0154,-0.1529,79.5451,VEHICLE,0,0
147.0105,-1982.2606,-0.1630,74.6016,VEHICLE,0,0
142.5650,-1981.1675,-0.2015,69.0521,VEHICLE,0,0
138.3975,-1979.7290,-0.2530,63.1413,VEHICLE,0,0
134.5721,-1977.9583,-0.2968,56.9474,VEHICLE,0,0
131.1194,-1975.8802,-0.3253,50.4556,VEHICLE,0,0
128.0101,-1973.4912,-0.3502,43.5910,VEHICLE,0,0
125.5665,-1971.1410,-0.3793,37.3046,VEHICLE,0,0
123.1301,-1968.1647,-0.3916,30.7131,VEHICLE,0,0
121.0460,-1964.8809,-0.3518,25.6299,VEHICLE,0,0
119.4551,-1961.7899,-0.2923,22.3318,VEHICLE,0,0
118.0155,-1958.4974,-0.2386,19.8921,VEHICLE,0,0
116.3372,-1954.0209,-0.1660,17.6906,VEHICLE,0,0
114.9658,-1949.8512,-0.0949,16.3644,VEHICLE,0,0
113.6666,-1945.5150,-0.0264,15.4638,VEHICLE,0,0
112.4063,-1941.0145,0.0363,14.8801,VEHICLE,0,0
111.1646,-1936.3726,0.0930,14.5094,VEHICLE,0,0
110.0789,-1932.2001,0.1300,14.3039,VEHICLE,0,0
108.9770,-1927.8989,0.1183,14.1346,VEHICLE,0,0
107.8443,-1923.4358,0.0359,13.7081,VEHICLE,0,0
106.7011,-1918.8204,-0.0869,13.1916,VEHICLE,0,0
105.5791,-1914.1300,-0.1924,12.7506,VEHICLE,0,0
104.5008,-1909.4581,-0.2488,12.4160,VEHICLE,0,0
103.3338,-1904.2227,-0.2396,12.1377,VEHICLE,0,0
102.2051,-1899.0071,-0.1716,11.9191,VEHICLE,0,0
101.2305,-1894.4136,-0.0954,11.7767,VEHICLE,0,0
100.2440,-1889.7064,-0.0440,11.6696,VEHICLE,0,0
99.2436,-1884.8904,-0.0279,11.4596,VEHICLE,0,0
98.2375,-1879.9635,-0.0320,11.2247,VEHICLE,0,0
97.0878,-1874.2051,-0.0475,11.0040,VEHICLE,0,0
96.0873,-1869.0912,-0.0588,10.8582,VEHICLE,0,0
95.1072,-1864.0048,-0.0485,10.7435,VEHICLE,0,0
